DR2Name,_r,_RAJ2000,_DEJ2000,Plx,e_Plx,pmRA,pmDE,Gmag,BP-G,RV
b'Gaia DR2 5338633667396383616', 0.497632, 166.902291,-59.137021, 0.628500, 0.046600,-8.328000, 1.891000, 8.828400, 0.014500,
b'Gaia DR2 5340197683980182528', 0.499829, 166.735370,-58.235718, 1.996500, 0.044300,-10.577000, 5.127000, 8.367800, 0.022500,
b'Gaia DR2 5338673009300358144', 0.500329, 165.657998,-59.017264, 1.379700, 0.030200,-11.993000, 5.310000, 10.247300, 0.063800,
b'Gaia DR2 5340186207827570048', 0.507684, 166.961209,-58.286421, 2.041600, 0.037800,-10.879000, 5.165000, 9.830500, 0.045400,
b'Gaia DR2 5340224866871394176', 0.509457, 166.326913,-58.199756, 2.028800, 0.044900,-10.249000, 4.402000, 9.066200, 0.012900,
b'Gaia DR2 5340186143451130112', 0.512485, 166.988950,-58.290657, 2.111100, 0.031300,-10.230000, 4.915000, 6.605500, 0.693000, 4.170000
b'Gaia DR2 5338674074452256512', 0.516011, 165.553716,-58.965192, 0.379200, 0.038200,-10.957000, 5.642000, 10.005600, 1.416600, 11.050000
b'Gaia DR2 5339427892755294336', 0.517797, 167.346844,-58.523491, 1.392800, 0.039500,-12.864000, 5.378000, 8.510200, 0.767100, 30.480000
b'Gaia DR2 5340179099704632704', 0.518198, 167.290259,-58.459260, 1.252200, 0.031300,-11.864000, 3.512000, 10.066900, 0.549800, 2.380000
b'Gaia DR2 5339402599637990528', 0.520988, 167.417426,-58.672425, 2.054600, 0.036500,-10.261000, 4.955000, 9.887500, 0.043800,
b'Gaia DR2 5338669126650284416', 0.524600, 165.770204,-59.111523, 2.014200, 0.042400,-9.982000, 4.606000, 8.287300, 0.028800,
b'Gaia DR2 5338730424414520576', 0.529697, 165.629228,-58.373098, 1.966300, 0.033800,-9.959000, 4.916000, 9.615300, 0.033300,
b'Gaia DR2 5339402260388711296', 0.529787, 167.436953,-58.701685, 2.005800, 0.041700,-10.919000, 5.275000, 8.691300, 0.027200,
b'Gaia DR2 5338668881782566784', 0.530570, 165.798195,-59.130596, 0.985100, 0.043300,-7.735000, 0.182000, 9.232700, 0.002100,
