DR2Name,_r,_RAJ2000,_DEJ2000,Plx,e_Plx,pmRA,pmDE,Gmag,BP-G,RV
b'Gaia DR2 4191257480918418176', 0.709171, 301.815835,-10.137592, 0.497900, 0.038200,-1.193000,-6.957000, 11.781600, 0.758300,-11.970000
b'Gaia DR2 4191254148023752832', 0.710090, 301.847449,-10.182283, 0.947400, 0.037600, 2.315000,-2.003000, 11.460700, 0.720000,-21.510000
b'Gaia DR2 4190713085223185024', 0.713937, 300.879817,-11.178980, 2.455900, 0.050500, 3.855000,-9.408000, 11.069000, 0.371000,-13.490000
b'Gaia DR2 4191514697919329920', 0.717124, 301.296181,-9.840574, 0.306600, 0.038800, 3.296000, 0.536000, 11.885700, 1.040200,-26.760000
b'Gaia DR2 4191464910658701312', 0.717479, 301.532842,-9.900979, 0.645700, 0.036600,-1.817000,-3.650000, 11.740200, 0.701900, 35.710000
b'Gaia DR2 4191252876713380608', 0.718979, 301.891000,-10.241867, 0.547300, 0.042400, 7.881000,-4.095000, 11.331500, 0.857100, 30.520000
b'Gaia DR2 4190711779553057024', 0.721465, 300.962580,-11.225783, 0.197100, 0.062400,-0.682000,-5.548000, 11.585500, 1.141800, 39.290000
b'Gaia DR2 4190997893095071744', 0.722099, 300.499178,-10.523642, 0.812100, 0.037500, 7.575000, 13.140000, 11.212200, 0.555400,-34.070000
b'Gaia DR2 4191238205105021312', 0.726866, 301.939029,-10.340080, 2.811000, 0.040700, 11.893000,-1.127000, 12.212100, 0.363300,-2.790000
b'Gaia DR2 4190664393173765632', 0.727036, 301.320927,-11.276888, 1.428900, 0.079200, 9.065000, 1.568000, 10.045200, 0.660600,-37.130000
b'Gaia DR2 4190803691853093760', 0.729714, 301.960260,-10.702038, 0.856000, 0.049800,-10.047000,-12.633000, 11.428700, 0.664500, 75.030000
b'Gaia DR2 4190748544472396544', 0.730651, 301.641613,-11.165601, 1.619400, 0.034900,-5.327000, 0.256000, 11.652300, 0.547800,-57.050000
b'Gaia DR2 4191469239985837696', 0.737223, 301.405067,-9.837467, 1.081000, 0.036000, 0.556000,-4.125000, 10.506200, 0.740600, 46.280000
b'Gaia DR2 4190948621226656768', 0.743533, 300.480946,-10.634719, 0.471100, 0.046800,-2.066000, 2.182000, 10.380000, 1.123600, 4.200000
b'Gaia DR2 4191098292249156096', 0.752660, 300.508628,-10.312156, 2.659600, 0.036100, 0.860000, 8.391000, 11.710100, 0.355800,-25.580000
b'Gaia DR2 4190918006703660544', 0.756275, 300.606531,-10.994623, 0.524200, 0.053900, 8.170000, 8.420000, 11.140300, 0.745400,-133.470000
b'Gaia DR2 4190727653752373632', 0.756904, 300.717534,-11.117601, 0.650300, 0.062000,-7.848000,-5.063000, 11.752300, 0.481900, 47.760000
b'Gaia DR2 4191516175388085888', 0.765441, 301.272912,-9.790541, 0.419800, 0.047000, 1.444000,-4.886000, 12.161900, 0.716000,-35.510000
b'Gaia DR2 4191154332983203584', 0.770215, 301.016630,-9.814784, 1.479500, 0.035100,-0.292000,-5.463000, 11.887400, 0.343300, 31.510000
b'Gaia DR2 4191464738860003200', 0.772169, 301.588851,-9.866885, 1.543700, 0.035700, 8.364000, 13.751000, 11.988300, 0.398400,-18.260000
b'Gaia DR2 4191154848379316096', 0.788640, 300.916512,-9.830438, 0.950900, 0.039800, 1.713000,-8.542000, 10.981500, 0.673700,-59.580000
b'Gaia DR2 4190922404745738112', 0.790528, 300.518434,-10.918319, 0.812300, 0.080200,-3.375000,-5.939000, 11.319200, 0.682900,-40.330000
b'Gaia DR2 4190780842626464768', 0.795776, 301.947279,-10.930196, 0.585500, 0.037900, 3.235000,-1.844000, 12.215100, 0.653700,-32.550000
